,Text,Label
864,16 year old stabbed in Dagenham this evening and the liberals are worried about data protection.  #c4news,non-offensive
865,@user ... Do a few more lines Moore.,non-offensive
868,@user Oh you are very welcome.,non-offensive
871,@user @user @user @user @user @user @user @user @user @user @user 😀You are welcome.,non-offensive
872,@user Yeaaaahh she is!! &lt;33,non-offensive
873,@user @user John McEnroe is older than you are,non-offensive
874,@user Congratulations #POTUS #MAGA,non-offensive
875,@user @user @user @user @user @user @user @user @user @user @user I think he's a comrade,non-offensive
876,Political Unmasking of Team Trump Must Be Prosecuted - American Thinker     #MAGA #PJNET #KAG #TrumpTrain #TrumpTrain2020 @user TW055,non-offensive
879,@user @user The President despite all of Woodward book of lies and you and Barrack has done so far a tremendous job we are respected again our economy is not longer the animic less than 2% and our enemies fear us again John you and Barrack r History,non-offensive
881,@user @user she is a cracchead lol just waiting for her to leak it herself,non-offensive
882,@user thought they scored 69 points... sad,non-offensive
886,@user @user @user @user @user @user @user @user @user Super President like Multiversity? Good ideia,non-offensive
887,@user @user Can you ask Dana how worried she is for her home in (South?) Carolina? Is it close to the coast? I’m currently in N. Carolina (1st time visiting) and I get welcomed w/ a hurricane! Lordy day.. 😥😨,non-offensive
888,Breaking news. Listen live at 1pm CT at #MAGA,non-offensive
890,"@user &gt;unfuckable""""  where is the truth in this statement, all i see are lies""""",non-offensive
892,@user Calling out the #Islamophobic party of Britain @user to take #Islamophobia seriously. @user MUST investigate the likes of @user @user @user @user @user,non-offensive
893,"@user Re-read my tweet Brian, gun control"""" not ban (your blatant exaggeration not withstanding). 🙄""""",non-offensive
894,5. They promoted an amendment to lower the voting age to 18. They pushed gun control efforts and gun free zones to give criminals an edge over law abiding citizens.,non-offensive
895,@user Shhh don’t let conservatives see this!!,non-offensive
896,@user @user @user @user @user @user She has no credibility. Lives in a $4 million mansion and associates with Antifa. Who would stab her in the back anyway.,non-offensive
901,@user @user Best female  tennis player ever? Arguably. Great player. She is starting to age and become less unbeatable.,non-offensive
902,@user YOU ARE HELPING THE #RedWaveRising,non-offensive
903,@user @user @user And his son the ANTIFA masked hater is normal?,non-offensive
904,@user @user Because Liberals are insane and btw had this been a Democrat nominee and the accuser was a female conservative she would not be heard. Heck look at Keith Ellison's accuser who has proof. They've turned their back on her and she's a democrat! Why is the @user not helping her?,non-offensive
905,@user The greatest generation and the original #antifa Thank you for freeing us from nazism!,non-offensive
906,100% correct,non-offensive
907,@user @user Antifa methinks !!!,non-offensive
909,@user @user and that is why he is trying to end Obamacare so that only a priveledged few can benifit.  But his tax cuts are killing us anyway.,non-offensive
910,"@user A much more traditional"""" take on the Lois &amp; Clark dynamic is showing up in Tom King's Superman 100-Page Giants at Walmart. I would recommend it. She is not SUPER-heavily featured in the first issue but she is well-treated.""""",non-offensive
911,@user Why didn't gun control stop illegals from obtaining firearms?,non-offensive
914,"@user My feelings exactly.   I was watching a video of an ANTIFA rally"""". They were fighting with and cursing at the police. At one point they began fighting with counterprotesters and one was injured. His cohorts immediately began screaming for someone to call 911. Really?""""",non-offensive
917,@user Schiff- you are the SWAMP.,non-offensive
918,@user @user @user @user Liberals need better trolls than this aunty. Calling someone a liar on losing is what you resort to when you are in 2nd grade.,non-offensive
920,@user @user Scientific breakthrough! Origins of @user discovered #TalkLikeAPirateDay,non-offensive
921,@user @user @user I'm betting she only has to submit to a blood test if she is a driver in a vehicular accident where a death or grave injury occurred.,non-offensive
923,@user @user @user @user @user @user She is being realistic tho,non-offensive
924,@user @user @user Did you hurt yourself jumping to that conclusion?   If you want biblical scholarship worth having read Bart D. Ehrman.  If you want ignorant schlock...well you are already here.,non-offensive
926,@user @user @user @user @user @user Since you're in the medical field I'm sure you are very knowledgeable,non-offensive
928,@user He should have tried that on obama after he gpsent millions to Iran which has been traced to terrorists! Unbelievable,non-offensive
929,"@user And Sarah's story, egad! The producer who's asked if he could fall for a nymphet and responds absolutely!""""""""",non-offensive
930,*MAGA sense is tingling*,non-offensive
932,@user Lol same. Mom: why don’t you do art of real people? Me: he is a real people.,non-offensive
933,@user @user let’s throw up some added bureaucratic red tape to deter highly qualified people from entering the already vitriolic world of politics. Look at hate directed at Trump family. I don’t care about tax returns. Some universal financial report will do. Care more 4 results.,non-offensive
935,@user @user @user @user @user Sounds like you’re talking about these people!!!! #MAGA,non-offensive
936,@user @user You realize California has the strictest gun control in the nation right? Or are you just going to ignore that,non-offensive
938,@user Misplaced anger doesn't make the lies about taking a knee true.  Sorry for her loss but she is WRONG...WRONG...WRONG,non-offensive
939,@user @user She is xx,non-offensive
941,@user Yet more evidence that the @user have turned ‘The Party of Business’ into ‘The Party of Fuck Business’. Bizarre.,non-offensive
944,@user @user @user If economy plummets post-Brexit then less money for public services; if less immigration  to work on farms and services no doubt you will step in? #Conservatives #BrexitShambles 2/2,non-offensive
945,@user @user @user Conservatives wont whitewash the accusations...both sides will be heard! In private and again in public if necessary...let THEM hash out the actual significance of an event 37years ago between a 17yr old BOY and a 15yr old GIRL.. I would go so far as to say let each cross-examine,non-offensive
946,@user @user @user Open your eyes- the NRA only supports politicians that don’t care about gun control mostly republicans,non-offensive
947,@user Here' s a guy that's a reliable source of information. hHahahahahahaha. Just kidding.,non-offensive
949,@user The fact that we believe that these are the only two conservatives with a shred of decency is deeply disturbing. Even more disturbing is that I don’t believe either of them do either. Still doesn’t hurt to try.,non-offensive
951,"REPORT: Christine Blasey Ford ‘prepared to testify’ — but there are some catches""""  #TCOT #MAGA #RedNationRising""""",non-offensive
955,@user Don’t you have concerns about Keith Ellison?   Well do you.,non-offensive
956,@user He. Is. Here. For. Her.,non-offensive
959,@user Pumped you are back playing. Go win you a ring. Favorite player- BP#4-REDS. GO RED SOX #0,non-offensive
961,"@user @user All the leftist organizations have, Antifa, the Greens, I went to a Wobbly meeting in 2014 and they spent 0 time talking about labor practices, laws, policy, etc. They spent the whole meeting on a resolution to be more trans inclusive,"""" when 1/2 them present were already GNC.""""",non-offensive
962,@user @user @user @user HE IS THE POORLY EDUCATED!,non-offensive
963,"@user His frustration began to subside as he felt her hand upon his. The tone within her voice was some what soothing to him. It's been sometime having someone be there when in need the most. And that in itself is why no one is more important to me then you"""" She is the center piece +)""""",non-offensive
964,@user @user @user I think you have nailed it. She doesn't want to be under oath.#MAGA,non-offensive
965,@user Glad no one watches her!,non-offensive
971,@user @user Thank you @user . America is respected again! #MAGA #KAG2018 #VoteRedToSaveAmerica,non-offensive
972,Constitution Day -- the Most Important Commemoration of 2018  #ConstitutionDay #MAGA #KAG  #Obama #Clinton #DeepState abuse of power: #Spygate #WitchHunt #Sedition=#TREASON,non-offensive
973,@user @user @user This is the best the Conservatives could come up with! Stop this humiliation. #GE2018,non-offensive
974,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Hahah yes because trump beat Obama in the election 🤣,non-offensive
977,@user @user @user What’s funding it?,non-offensive
978,@user @user @user @user YEEEEESS,non-offensive
979,@user @user @user @user Gun control doesn’t correlate with safety. It’s these facts you should take some time to ponder.,non-offensive
980,@user All my guns are defensive; even the one that shoots further.,non-offensive
982,@user A little bigger than I like. She needs to join chubby chaser tour,non-offensive
983,@user yes please take more of the constitution away from us.. you took article 4 sec away  did you know when you did that you took away from us the one section in the Constitution WHERE ALL gun control laws come form.?  thank you....,non-offensive
984,President Trump to Hold MAGA Rally in Missouri This Week #donaldtrump #donaldtrumprallies #featured #springfield,non-offensive
985,@user do you have run support data? I’m guessing Nola has gotten more. Everything equal I go with wins but his season is just so good I think he is the exception.,non-offensive
987,@user  I love the comments about squishy conservatives and their support of the need for guest workers. Sounds like @user .,non-offensive
990,@user @user @user @user Antifa....that's who. It works both ways...be careful.,non-offensive
991,@user @user @user Funny how well meaning left leaning liberals have become money obsessed fundamentalists.....strange business brexit.,non-offensive
992,*babysitting 3 kids*  people:”how old do you think she is?” “she has three kids”  me:*dont get mad. don’t get mad. they don’t know. they don’t know*,non-offensive
993,"@user @user @user @user @user needs to take action instead of turning a blind eye to what occurred. It was shameful behaviour, tantamount to organised bullying. Reprehensible"""" just a word. If she ignores it. she is part of problem. Ineffective leadership entrenches this rot in ALP party culture""""",non-offensive
994,(You are! My prayer is that you are blessed with someone you know like that also. Someone who feels your basic human rights are worth protecting. Especially your God given right to personal privacy.),non-offensive
995,"@user Attention! @user is publicizing an ANTIFA target list on his account. The list has high profile names AND many random Trump Supporters' names. Twitter has NOT suspended this account. Please help report him. (check out his account Lists"""" ).""""",non-offensive
996,@user @user @user Maybe the Trumpies will call for Gun Control after this.,non-offensive
997,@user He won't live long now,non-offensive
1000,@user @user Bad bytches prolly got some fucked up attitudes! So this oughta y’all y’all ya looks only carry you so far 🤷🏾‍♂️,non-offensive
1002,@user This is not conservative. What has happened to our party ? Lost the plot. @user,non-offensive
1003,I also need to address this question: Why did President Trump hire two lawyers that would hire Robert Mueller when they did not have to? #MAGA,non-offensive
1005,@user A rich snow ❄️ here,non-offensive
1006,@user @user @user Running away from the truth yet again and using childish language. Provide a competent argument justifying #Brexit even is it’s just to prove that you are not a Russian algorithm designed to disrupt Britain’s society and economy.,non-offensive
1008,@user @user @user Because the non-citizens are looking for a free ride on the backs of the American taxpayer and liberals are looking for votes. It's like a pyramid. They need to bring new people in at the bottom to support them at the top.,non-offensive
1009,@user Can you elaborate why you think making tax cuts permanent is a bad idea?,non-offensive
1011,@user @user And I don’t call striking down gun control legislation curtailing our civil rights.   Gun control legislation is just common sense.,non-offensive
1012,@user All the way to prison...,non-offensive
1013,@user Call is normal  thing tho cos you even call your friends she should sub for herself she is not yet your responsibility to start buying data  Outing?  Dunno😀go for lowcut girls them full my hometown ☺☺,non-offensive
1014,@user Elections have consequences. And if the left continues the direction they are heading in they will not win another one for a long time. #keepitup. #LiberalismIsAMentalDisease,non-offensive
1015,"@user Real question: has Ted Cruz never dropped an f-bomb in his life?  Is this something that should disqualify you from public office? Grabbing someone by the pussy"""" literally &amp; verbally, is a lot more offensive to me""""",non-offensive
1016,@user And yet the liberals keep piling in people from countries like this with ideals like this and preach upon to us women's rights and respect for all. Doesn't make sense to me it's double talk,non-offensive
1018,@user @user and they will know she is the Lord,non-offensive
1020,"@user Fighting for the oppressed""""? Puleeeze""""",non-offensive
1022,"#Hillary once said that if #Trump wins, We all hang from Nooses."""" The deeper this goes, the more we learn why #Clinton freaked out when she realized #Trump could win.  #conservatives #TCOT #Unmasking #ReleaseTheMemo  #SusanRice #FBI #DeepState #Mueller""""",non-offensive
1025,@user He is the gawdfather of #fuxNews,non-offensive
1026,@user @user He is delusional.,non-offensive
1027,@user @user @user @user Conservatives: Always dying on the wrong hill.,non-offensive
1028,@user God help us,non-offensive
1029,@user @user @user @user @user @user Congratulations!,non-offensive
1030,@user Maybe he should have used some of your peers?,non-offensive
1031,@user @user @user @user Ooh but coming from Mr.Rapist  We are all the same alias and one person   A 55yr old Antifa Granny  Go Figure   Sept.30th couldn't come anytime sooner isn't that right Brother (Grok)  Old toothless will be getting a  rude awakening along with his Housewives,non-offensive
1032,@user Now that's what I call an Antifa Supersoldier,non-offensive
1033,"@user Yes, watching an elitist prima donna toss a tantrum on the court when she is called out &amp; penalized for ('cheating') getting coaching is pretty entertaining! HER COACH EVEN ADMITTED, I WAS COACHING HER."""" Now, back to our regularly scheduled sanity, rule of law &amp; accountability!""""",non-offensive
1034,@user Ha even with them trying to rig the system. They had no idea about divine intervention we 🙏God answered President Trump 🇺🇸🇺🇸,non-offensive
1035,@user @user If the NDP were to get 26% then @user would win because the gains by both the NDP and PCs are directly from the Liberals. However I doubt the NDP get over 20%. I had Ches at the start but he performed really bad in the debates but then again there is a lot of ?s about 1/,non-offensive
1036,#StandUp4Brexit @user @user @user @user  The results at the ballot box were very clear ... the prime minister is not listening to the electorate or getting the best deal for Britain 🇬🇧,non-offensive
1037,@user She is probably waiting on her private pay off,non-offensive
1038,@user @user Clearly you are not a weather person.  Worst conditions are due for tomorrow.,non-offensive
1041,@user @user Civilians Also   I'll admit its hard sometimes  when helping Grok 24-7 lol   I've been called names I didn't even know existed  Example   Antifa Grannies  Brokeback Valor (WTH is that) Grok Girl Friend (Yep No Shit)   Things Frauds will say   Thank You Grok (Brother) 😆😆😆,non-offensive
1042,#TwitterShouldBe a place where everyone can have a voice- including conservatives. Less shadow-banning and throttling of conservative accounts - #FreedomOfSpeech  #Throwback #BenGarrison #cartoon,non-offensive
1043,@user Criminal schmuck.,non-offensive
1044,@user @user @user @user @user Leave that to your Antifa cronies amirite?,non-offensive
1045,#Westminster @user #Tories @user @user #Brexit 🇬🇧 @user @user @user @user #MurderRate #London What a facking Khant 😠😠😠,non-offensive
1046,@user I had faith that you were going to win that last battle but Sparking instant transmission Goku is the god of legends and I’m telling you he is outstanding 👍👍👍👍,non-offensive
1047,@user Antifa brought to you by Carl's jr,non-offensive
1048,@user @user @user She is a victim. Terrible.,non-offensive
1050,@user He’s an NBA plant!,non-offensive
1051,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user Is that a bar where antifa sharpens their stones and buys their silly string?,non-offensive
1053,@user I follow civil liberals or center-left people and a few of them I’ve interacted with for yrs. I learn from them occasionally and hopefully vice versa. Never thought about blocking them. I guess a shift is what ppl might see as problematic 🤷🏻‍♂️,non-offensive
1054,@user Nah I ain’t done it yet. Usually you have to walk extra far just to get to one so it defeats the purpose,non-offensive
1055,@user Yep Antifa are literally Hitler.,non-offensive
1057,@user @user @user This is the kind of healthcare provision religious conservatives have given America. #SaveOurNHS,non-offensive
1058,@user As they should be,non-offensive
1061,@user @user YOU PROBABLY NEED MORE GUN CONTROL   AND MORE GOVERNMENT AND MORE TAXES.   LESS IS MORE.,non-offensive
1062,@user @user @user One from Adelaide and one Antifa. I now understand why your both so angry.,non-offensive
1063,@user Has this tweet been deleted?,non-offensive
1064,@user @user @user I’m not ‘from antifa’ I will just be happy when Sam dies,non-offensive
1065,@user The only thing this is going to do is make the #MeToo movement even more of a joke than it already has become. I don't think anyone is falling for this BS except for maybe Antifa.,non-offensive
1066,@user All one and five dollar bills,non-offensive
1067,@user She does and she lost because she took it for granted that she would inherit all of Bill’s support not knowing that for all of his deficiencies he is the kind of person you could drink with and she is the kind of person one would never drink with.,non-offensive
1068,@user I bet she thinks you liberals abused here when you told her it was just an op ed not a photo shoot.,non-offensive
1070,@user We need Gun Control Now. We have had too many mass shootings in this country. Thank you President Clinton for leading the way in this. It's great to have real leadership,non-offensive
1072,@user I’m done.  😭😭😭 Franklin bout to die in jail. He is not fit for this...,non-offensive
1073,@user @user @user There’s actually republican cities that have higher crime rate than Chicago,non-offensive
1074,@user @user Truly. Anything to avoid gun control.,non-offensive
1077,@user He is untreatable,non-offensive
1078,@user What you are suggesting is thoughts &amp; prayers wouldn't have given you this picture that science &amp; technological advances did? #Science,non-offensive
1079,@user @user @user @user @user Clegg worked for The Tories in Europe. He was the ideal Cameron bedfellow.,non-offensive
1080,@user @user You mean like soros does for BAMN and Antifa,non-offensive
1082,@user And I’ll never watch another movie with him in it,non-offensive
1083,@user As we say here in the South “ bless her heart”!,non-offensive
1084,@user GOOBER,non-offensive
1085,@user President Obama?  Did I miss something about this?  He still believes he is President or is it you that isn't able to accept reality?,non-offensive
1086,@user @user @user   ;) Keep An Eye Out,non-offensive
1087,@user Beto-male,non-offensive
1088,@user Never going to happen. Bernier split that party. They won’t be in power. All the hard core conservatives out west are with Bernier.,non-offensive
1089,@user A blue wave of hysterical violence #BlueWaveofViolence,non-offensive
1090,@user Would you resign with the boys? Just curious and honest question have you gained any perspective of why yall parted ways? Being serious cuz you are a BAD (positive) receiver!,non-offensive
1091,@user @user Several of the western liberals are not too happy with national focus of Saudi.,non-offensive
1092,@user @user Everybody's doin it...#MAGA,non-offensive
1093,#Tories #Labour #GE2017 #Conservatives Conservatives JackieDP: This is great news. We need more affordable homes to support families. As for me I am #proudtobeaconservativefromacouncilestate,non-offensive
1094,#DontMessAroundWith conservatives. Dismiss them with prejudice.,non-offensive
1095,.... He is so stunning,non-offensive
1096,@user @user @user @user You can make fun of liberals that come up with fake stories.,non-offensive
1099,"@user @user Because everyone knows this is a political stunt and the GOP is going to make him Justice  Kavanaugh"""" before those midterm elections whether you liberals like it or not.  That's what's going to happen and you need to just accept it.  Right now you're still in denial 😢",non-offensive
1100,@user @user @user @user @user @user @user @user @user Really? Where would you position ANTIFA?,non-offensive
1101,@user Guilty?,non-offensive
1104,"@user @user @user Politically neutral"""" yeah sure buddy, i mean most milquetoast conservatives, even the never trump ones agree with Trump's policies, and the whole gay marriage and abortion seems like the bare minimum""""",non-offensive
1106,@user @user Wife bet on Penn State! He is upset!,non-offensive
1107,@user We all know #Liberals' poll is completely a BS.,non-offensive
1108,@user Stanced up,non-offensive
1109,@user Because a former Antifa in the white house and they do not arrest her and a citizen if they arrest someone explain to me.,non-offensive
1110,@user He's going to need a pair of running shoes so he can look for work when he's sees we're not supporting his dumb ass movies anymore. 🤷‍♀️#walkaway,non-offensive
1111,@user @user But Google can give Beijing every Americans phone number. You’re kidding me right?   MAGA 2020,non-offensive
1112,@user @user @user @user Liberals have compassion ONLY for non Americans.,non-offensive
1114,@user He is asleep.   Am I that boring??,non-offensive
1116,@user I met him several years ago. He is the shorter than you’re expecting man.,non-offensive
1117,"@user It is poisonous indeed. No wonder she is called Vesha Bottle"""". The Beauty in Her eyes poisons every soul that stares into it.""""",non-offensive
1118,@user @user Long time prisoners will also have a hard time while he is there.,non-offensive
1119,@user It’s amazing that when things pertain to conservatives it’s guilty until proven innocent. Where is the Justice when lawless acts perpetrated by the left get ignored?,non-offensive
1122,@user @user We can empty all our prisons also and just say they broke no laws.....Liberal logic.,non-offensive
1124,@user Chelsea Clinton(CFR),non-offensive
1125,@user So Antifa has turned against her?,non-offensive
1126,@user @user Mehn you are too sweet,non-offensive
1128,"President Trump’s 17th Wave of Judicial Nominees""""  #TCOT #MAGA #RedNationRising""""",non-offensive
1129,@user @user Leona will START something Big to come...LIBERALS sit in terror in  House of Commons...BETTER NOT CRITICIZE THE GROPER!!!,non-offensive
1132,@user I cast my vote as “OPPORTUNIST” #ChristineBlaseyFord had THIRTY-FIVE years to come out with her allegations. Why now? It’s obvious. #MAGA,non-offensive
1133,@user @user She is the bomb!!,non-offensive
1134,@user Good #BoycottNFL,non-offensive
1135,@user This Witch Hunt against Kavanaughs is pitiful.  I can't believe anyone could find this story is believable.  Why didn't she come forward in 36 years?   It's crazy...set up by Liberals.,non-offensive
1136,@user @user @user Thank you my lovely! You are beautiful too 💜💜,non-offensive
1140,@user No time for political correctness. It is a Lie. Everyone knows this. Behind the scenes the liberals are laughing. Take the vote.,non-offensive
1144,@user babe i hope you are not wonting these women,non-offensive
1145,@user @user @user @user @user @user H1v3 does good videos &amp; u do good work occasionally why focus on other activists rather than be productive? You might not support Antifa that's fine. Yes it has some funding from Soros undeniably doesn't mean everyone is paid by Soros.,non-offensive
1146,@user @user POS still at it,non-offensive
1147,@user Another reason not to root for the Panthers...#MAGA,non-offensive
1148,@user @user So gun control works?,non-offensive
1150,@user She is a hot one 🔥🔥🔥,non-offensive
1158,@user @user Why did Feinstein NOT come forward with that letter 6 weeks ago then?  No need then to question him way back then?   LOL you liberals are very funny.  I am sure the  #MeToo movement appreciates the set back you all just gave it.,non-offensive
1159,@user By defending and making excuses for obvious bad behavior....you're sure to get more of it.,non-offensive
1161,@user @user @user @user @user @user She is a master at twisting words and meaning.,non-offensive
1162,@user Yes he is.,non-offensive
1163,@user Haven't watched it in years.  #NoNFLZoneHome @user #QAnon #MAGA.,non-offensive
1164,@user @user Every identity deals with their rep differently. But to say that Conservatives aren't ostracized on Canadian campuses for their views is pretty dumb. Have you never seen a Conservative booth at a uni society expo? Let alone even try to organize something as a conservative?,non-offensive
1165,@user It's great to see you posting this. It shows everyone the disrespect you have for teachers and their role. And it proves that you are wholly unsuitable for any position in parliament.,non-offensive
1166,@user Google got big by being the best search engine.  This is one reason why it is no longer a trustworthy search engine. @user,non-offensive
1167,@user @user That’s where your wrong. Only ruins conservatives. If it was a dem he would be considered for head of dnc,non-offensive
1168,@user How awesome!  Takes pictures!  She is such an icon and legend.  What a pioneer for women!  Enjoy it!,non-offensive
1169,@user Not smearing Canadian Conservatives. Reread my first tweet and tell me again that I’m wrong.,non-offensive
1170,@user @user I think u are right... She is in deed wearing the same Jersey🙌,non-offensive
1171,@user &amp; @user come save America just like the superheroes you are,non-offensive
1173,#LeviStrauss #CEO takes a side on gun control: ‘It’s inevitable that we’re going to alienate some consumers’,non-offensive
1174,"@user My husband is getting his PhD in physics while I'm getting mine in chemistry. We usually get the wide-eyed recoil that clearly says, you are not normal humans, and I can have nothing in common with you."""" Followed by the polite excuse to stop talking with us.""""",non-offensive
1175,@user He’s not even one of the strongest conservatives that could have been nominated and it has still come to this.,non-offensive
1176,@user @user @user Really good news for us conservatives in Texas. Gives repubs supermajority in Senate.,non-offensive
1180,@user A better decision by the students would be to go to a community college at a fraction of the cost and actually learn something worthwhile.... over priced courses like this are an absolute waste of money...how many articles have been written lately on amount of student debt?,non-offensive
1182,@user @user @user Thank you for your conscience and actions.,non-offensive
1183,@user I don’t understand why she should be heard.  I SHOULD BE HEARD and I have pictures and scars from my TRAUMA #ILLEGALALIEN left his car I. The middle of #405 fwy in 1982 - when I was 18!  We were badly damaged!  #California #losangeles #Kavanaugh #MAGA,non-offensive
1184,@user remember when antifa was respectable and intimidating??  me neither lmao,non-offensive
1186,"@user You are welcome. I don't always say it, but I'm so greatfull for this... everything. Thank you... we had nothing and you and Thor has given us everything. So if you ever need anything in return, just say the word and we will help,""""   She truly was just so greatfull.""""",non-offensive
1189,@user Hm? Of course.,non-offensive
1190,@user @user Some of Christine Blasey Ford fine upstanding AMERICANS she follows: Beverly Hills Antifa Laguna Beach Antifa Neverland Antifa Midwest Antifa Boston Bob Antifa Wait for it; ANTHONY WEINER - INMATE# 3425742 @user Kinda says it all! WWG1WGA PATRIOTS...,non-offensive
1191,He is awesome!!!! So personable and I know these people so appreciate him being there. MAGA,non-offensive
1192,@user @user Yeah like conservatives are synonymous with truth telling. Pleeease.,non-offensive
1193,@user What do you like to do when you are with your family? #AskAlly,non-offensive
1195,@user Much suckage if bad. And it don’t look good.,non-offensive
1196,@user @user @user Are you suggesting that I fall for that? I certainly do not support the liberals vis-à-ve Democrats agenda. Read my Tweets. I’m on the right so VOTE GOP 🇺🇸.,non-offensive
1197,@user @user @user The only ones building on hate and division right now are the Dems and their enforcers Antifa and Naxine Watters.,non-offensive
1198,@user I am jealous.  I would love to work in the White House with these fine people.  Hell I would dust the window's just to be a part of this fabulous time and team.  God Bless you all. MAGA,non-offensive
1199,@user has this tropics update for us now... but she'll have the very latest details on #Florence with the new 11 p.m. advisory.   Be sure to join us TONIGHT at 11 for @user News. #NBCCT,non-offensive
1200,@user It's time the #Conservatives #binnedBoris and sent 'lyin Lynton back to Australia.,non-offensive
1202,@user @user How about sensible gun control?,non-offensive
1203,@user You are here,non-offensive
1205,#workout When you have a fat belly then you are insulin resistant and can fix it with out medications by fasting... details are here,non-offensive
1207,"@user @user And Lambda would be on the lower end, as others are saying on the high end is trying for influence.  Anyway, you are right in that I wasn't using better investment"""" exclusively from a $ return PoV, but from a """"quality of life return"""" PoV... some of that is money but not all.""""",non-offensive
1208,@user But gun control will keep the terrorists from shooting,non-offensive
1209,@user Cats are just special dogs,non-offensive
1210,-c- She is also wearing black leggings/boots. This attire was later shown to be her outfit in Route 01 #Enebot,non-offensive
1211,@user He’s the fart in the wind of history.,non-offensive
1212,@user @user @user @user Welcome guys!!!,non-offensive
1213,@user bro your twinsie resemblance to my brother in UNCANNY! He is 30 years old now - maybe you are long lost bros? Which would make US BROS! LOL,non-offensive
1214,@user @user @user @user Q said to expand our thinking. This is what I came up with. I hope I put it in a graphic people can understand. #QAnon #GreatAwakening #PatriotsFight #WeThePeople #UnitedWeStand #KAG #MAGA #WakeUp #WalkAway #RedOctober,non-offensive
1216,@user @user Liberals have always wanted to get their hands in your wallet and and now they want to get them in your pants.,non-offensive
1217,@user @user We already have gun control.  Who would have thought that criminals wouldn't follow the law?  Let's make more laws telling them not to break THOSE laws!,non-offensive
1218,@user No it’s not.,non-offensive
1219,@user @user she is a bad girl ! bad bad gril :),non-offensive
1220,@user @user We have to fight to not see that here! Gun control out of control.,non-offensive
1222,"@user Omg xD The worst (or the best, in my case is the best cuase it made me laught) part was her asking is he dead? does that hurts? poor thing..."""" and the rest standin there like """"....nope he is no suffering"""" """"so he is dead!"""" """"...yeah, pretty dead""""""""",non-offensive
1223,@user I’ve been following this doll since 06 and he is a STAR. I love you 😍,non-offensive
1224,@user He will get what he deserves in the Mens prison........,non-offensive
1225,@user Get out!!!!,non-offensive
1227,@user When you put fortnite on the poll instead of Spider-Man,non-offensive
1229,@user I believe Soros is also the main financier or his socialist organizations are of the ANTIFA  protestors - more paid actors.👎😲,non-offensive
1232,@user OH MY GOSH!! I LOVE HER!!!! a beautiful loaf &lt;3 you are an angel for taking care of her!,non-offensive
1234,"@user Gritting her teeth, the blonde then broke her shield and feeling pumped the blonde charged after him. Give me all you got!"""" She then tossed some of her darts, aiming for his legs and would cause only minor pain. """"Show me how tough you are!""""""""",non-offensive
1236,@user @user Barking mad you are   🎥 who let the dogs out-Bekhit Fahim - YouTube,non-offensive
1238,@user Donald Trump has always been a dangerous animal to the defeated liberal left demonrat and communists like Brennan.,non-offensive
1239,@user @user Dammit!! I fell asleep. Can someone tell me what they were chanting about?,non-offensive
1241,@user Here are the husbands: 1945 Mrs Dean 1969 Mrs Peterson Lawton 2000 when she is dead Mrs. Peterson.  I think Peterson came after Lawton 1967 she divorced Lawton  Lawton had 6 wives last count lol,non-offensive
1243,*overheard convo*  dad: he’s talking about Gov. Brown. I’d like to shoot him. He’s a terrible man   small child: but why? That’d make you a criminal!  dad: it’d be worth. all liberals need to die   small child: wow that’s sad   It’s naive to think these beliefs are dying off,non-offensive
1246,@user MAGA hats ?,non-offensive
1248,@user Answer: DiFi and Antifa Democrats have NO sense of decency remaining,non-offensive
1249,Teach the children well     #MAGA2020 #WeThePeople #MAGA #Qanon8chan (Constitution Song) via @user,non-offensive
1251,"@user That's heartbreaking to read. Keep being the best you. There are many that will see you in a Wow. Look at what he is doing"""" and light up with pride.  Head high. One foot in front of the other.""""",non-offensive
1252,@user Buck up buttercup!,non-offensive
1253,@user @user ..........kindergarten for adults???,non-offensive
1255,@user I respect you so much. I love what youfe doing regarding our youth and our culture. Thank you for loving your people. You are loved and appreciated. Blessings multiplied u to you!,non-offensive
1256,@user He is so funny 😂😂😂,non-offensive
1257,@user AS IT SHOULD BE!,non-offensive
1259,@user @user What services will you cut? If the answer is 'none' what specific 'waste' will you eliminate? Without an answer to these your commitment is nothing but political flannel.,non-offensive
1261,@user @user then you are not equipped to adopt. period,non-offensive
1264,@user @user @user No way this woman was threatened and had to move out of her house because of conservatives or Republicans,non-offensive
1265,@user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user @user That nutbar hasn’t blocked you Todd? She blocked me and gave no clue who she is,non-offensive
1266,*60 … * Sixty year old!   Man ...... she is fine,non-offensive
1267,@user @user @user Super storm Sandy hit the North East. I agree with you though. People here have a bad idea of the east coast and it's pretty cool. The north east gets all 4 seasons at least. We get rain and summer.,non-offensive
1268,@user Good,non-offensive
1269,@user How about Sessions indict him and his cohorts for Operation Fast and Furious,non-offensive
1270,@user @user @user @user @user @user Deserved better,non-offensive
1271,@user Antifa should be declared a domestic terrorist organization.,non-offensive
